id,text,date,isheader,noadvert
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a1,"Verlorne und gefundene Sachen.","1804-03-08","1",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a10,"9. Freytag den 2ten dies ist ein roth und weis gegen ein Trinkgeld ins Berichth. abzugeben. Nastuch M. P. 5 gezeichnet von zu St. Eli- fabethen dem Klosterberg ab, bis ans Stei- nenthor verloren worden, dem Finder offe- rirt man für die Rückgabe durchs Bericht- haus ein Trinkgeld.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a11,"10. Montag Nachmittag den 5ten dies hat ein Knab eine französische Gramatie von der Freyenstrasse bis auf den Münsterplatz ver- foren, worin des Eigenthümers Name steht, der ehrliche Finder wird ersucht sis dem Ei- genthümer, oder ins Berichthaus gegen ein Trinkgeld zu senden.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a12,"21. Freytags den 2ten dies sind ab einem Wa- gen in einem Sack 40 Kornsäck vom Korn- haus durch die Stadt bis gegen dem Gren- zucherhorn nerloren gegangen, sollten sie in ehrliche Hände gekommen seyn, so hat der- selbe beym Zoller Maring am Riechenthor ein schönes Trinkgeld zu beziehen.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a14,"12. Wem letzten Sonntag eine Taube ausge- blieben, der kann sie gegen Beschreibung u. 5 Batzen holen, wo, im Berichthaus zu erfragen.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a15,"13. Man vermißt ein halb alter violeter Para- plüe mit einer dunkelerer Kappe, welcher  irgendwo stehen geblieben, man hittet um gütige Rückgabe in No. 171. beym Fisch-","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a16,"14. Letzten Freytags Nachts, oder Samstag Morgens, hat jemand einen gestrickten violet seidenen Tabackbeutel verloren, dem ehrlichen Finder wird gegen Einlieferung desselben, geboten.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a17,"15. Vor 14 Tagen ist ein Metzgerstahl von der Greiffengaß bis vors Bläsythor verlohren worden, der redliche Finder ist ersucht ihn Metzger zu liefern.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a18,"16. Mittwoch den 22. Febr. ist eine meerschau- 4 und 5 Uhr ist ein golden verler Fingerring. mene Tahnepfeife vom Kaufhaus, die Huth- , gaß hinauf über den Heuberg bis an die Steinen verloren gegangen, der redliche Finder bittet man gegen Erkenntlichkeit um gütige Rückgabe.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a19,"17. Mittwoch den 22. dieses, Abends ist ein weisses Nastuch mit rothen Leisten N 12. bezeichnet, wovon ein Camarad im Bericht- haus zu sehen ist, nebst einem gewobenen weissen Herren-Handschuh mit NF. marquirt verloren worden, für deren gefällige Rück- gabe in No. 839. man erkenntlich seyn wird.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a2,"1. Montag den 20. Febr. hat jemand einen langen Perlefarbenen lez- und rechten Hand- schuh von Binningen bis ins klein Basel verloren, für dessen Rückgabe man durchs Berichthaus eine dem Werth angemessene Belohnung verspricht, wo der Camarad zu sehen ist.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a20,"18. Letztern Freytag Abends den 24 dies ist ein Mopperhündlein männlicher Art, von mittlerer Glöße, schwarzem Kopf und über brauner Pelzhandschuh von der Lesegesell- den Rücken schwarz gestreift, verlohren ge- gangen:, Derjenige Freund, welchem der- selbe zu- oder nachgeloffen, ist ersucht den- selben in No. 1554 abzuliefern, oder dahin  zu berichten wo derselbe gegen billige Erlage der bisherigen. Kostgebühr und Trinkgeld. abgeholt werden könnte.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a21,"19. Donnerstag den 23. Febr. ist ein Strick. ren worden, der ehrliche Finder wird ersucht seckel von Basin mit einem angefangenen 1 Strumpf von dem Markte bis zu der Post verloren wörden, der Finder ist gebeten ihn","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a22,"20. In No. 1596 sind ein paar wollene Kna- ben-Handschuh liegen geblieben, der Eigen- thümer kann solche nach richtiger Beschrei- bung und Erlag des Einschreibgelds allda abholen.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a23,"21. Mittwoch den 15ten Febr hat ein Kind ein weiß Halstuch mit blauen Flammem und gelben Bördlein verloren, vom Heu- berg durch die Spahlenvorstabt, das Platz- gäßlein über den Petersplatz bis in die Lottergaß; der ehrliche Finder ist ersucht es gegen Erkenntlichkeit in No. 274. zu bringen.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a24,"22. Den 20ten des vorigen Monats hat jemand ein weisblechen Redhörnlein verloren, das nun der; so es verloren, kaum ohne das- . selbe seyn kann, so wünschte er, der Fin-  der, dem es nichts dienen kann, möchte es gegen ein halben Gulden ins Bericht- . haus liefern.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a26,"23. Donnerstag als den 23ten Febr. hat eine in Magd ein Paar floretseidene Handschuh von der Eisengaß bis zu St. Peter verloren; . sollten sie in ehrliche Hände gekommen seyn, r so bittet man sie gegen Erkenntlichkeit in n No. 565 zu St. Peter zu bringen.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a27,"24. Es wird ein halb alter grüner Paraplüe vermißt, welcher aus Versehen bey jemand stehrn geblieben, ein Freund der denselben in No. 627 schickt, kann eine Belohnung dafür erwarten.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a28,"25. Den 24ten Febr. hat jemand eine goldene ein dem Werth angemessenes Trinkgeld an- Sackuhr worinn der Name Morel à Bour- honne gestanden, und am Stiehl gelötet war, im Herausgehen durchs Steinenthor beym Bernoullischen Guth vorbey bis nach Mönchenstein verloren; er bittet den Finder sie gegen eine anständige Belohnung ins Berichthaus zu liefern; auch werden die Herrn Uhrenmacher und Goldarbeiter ersucht falls ihnen eine solche sollte zum Verkauf angetragen werden, sie inne zu behalten und im Berichthaus es anzuzeigen, wofür man erkenntlich seyn wird.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a29,"26. Bey dem letzten Concert- Ball auf der Augustinergaß ist aus Versehen ein Huth verwechselt worden, der Jnhaber des andern wird im Berichthaus unterrichtet werden, wo die Auswechselung statt haben kann.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a3,"2. Aufangs letzter Faßnachtswoche ist am markt. Schlüsselberg ein großer französischer Haus- schlüssel gefunden worden, welchen man gerne dem Eigenthümer, nach geschehner Beschreibung desselben, gegen Erlag des Einschreibgelds wiederum zustellen wollte.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a30,"27. Montag den 27ten Hornung Abends hat jemand vom Blumenplatz die Schneidergaß und den Spahlenberg hinauf, über den Heuberg und St. Leonhards-Graben, bis Mitte der vorderen Steinen, und von dort die Gerber- und Schneidergaß ab wieder zurück, einen goldenen Ohrenring verloren, sollte selbiger in ehrliche Hände gefallen seyn, so ersucht man, gegen ein, dem Werth angemessenes Trinkgeld, um gütige Rückgabe durchs Berichthaus, allwo der Camerad zu sehen ist.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a31,"28. Wer letzten Mittwoch den 22ten Febr. auf dem Tanzboden zum Schlüssel einen grossen gelblichten, unten mit einem Stift versehenen Wälderstock, zu geliebten Handen genommen hat, ist höflich ersucht ihn in das Berichthaus zu liefern wofür man er- kenntlich seyn wird.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a32,"29. Dienstag den 28ten Febr. ist Abends ein Finger-Pelzhandschuh an der Freyenstrasse verloren gegangen, der Finder ist ersucht ihn ins Berichthaus zu liefern wo der Ca- marad zu sehen ist gegen Erkenntlichkeit.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a33,"Allerhand Nachrichten.","1804-03-08","1",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a34,"1. Der Hofzahnarzt, Land- und Militair- Bandagist J. M. Retzler aus München, hat sich entschlossen, von seinen auch hier apro- birten elastischen Leisten- u. Schenkel-Bruch- bänder hier zu lassen, und innerhalb einer kurzen Zeitfrist die Niederlage vom kleisten bis zum größten zu assortiren; Kinder werden durch diese Bandagen alle, junge u Letzte aber, in sofern der Bruch noch neu ist. die mehresten Radical eurirt. Diese Nieber- lage befindet sich bey allhiesigem Wundarzt Herrn Andreas Roschet, No. 1735. auf dem Kornmarkt.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a4,"3. Sontag den 4ten Merz, hat jemand von einer Kutsche das Glasthürlein von einer Laterne verloren, für dessen Rückgabe man gegen den Finder erkenntlich seyn wird.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a5,"4. àl la Tribune de la clef on à trouvé au dernier Bal masqué une épingle d'or, qu'ont gegen Erkenntlichkeit zu Herrn Bulacher fouhaiterait donner à son proprietaire.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a6,"5. Sontag den 4ten dies Nachmittag zwischen lein inwendig mit R. W bezeichnet, ein dito Todtenköpflein von der Schützenmatten zum Spahlenthor und Vorstadt hinein bis zum Leonhardskirch-Gänglein verloren gegan- gen, für deren Röckgabe dem ehrlichen Fioder Dank und Erkenntlichkeit angeboten wird.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a7,"6. Sonntag den 2ten dies ist ein Brief mit der Addresse, Joh. Friedr. Recker abzuge- ben auf der Schlosserherberg zum weissen Krenz in klein Basel, vom Krenzacher Hörn- lein bis in die Stadtschlosserey verloren wor- den, der Finder ist gebeten ihn in genannte Schlosserey abzugeben, gegen Erkanntlichkeit.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a8,"7. Montags den 5ten dies Nachmnittags ist ein schaft, den Schlüsselberg hinunter bis auf den Markt verloren worden, man ersucht den Finder ihn gegen Erkanntlichkeit ins Be- richthaus zu liefern, allwo der Kamarad zu sehen ist.","1804-03-08","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a9,"8. Samstag Morgens den 3ten dies ist ein fil- bernes Strickstiefelein auf dem Markt verlo- es gegen Erkenntlichkeit ins Berichthaus zu liefern.","1804-03-08","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a1,"22. In eine Specerey-Handlung in Lahr im Breisgan, wird ein tüchtiger Handelscom- mis gesucht von circa 26 à 28 Jahr. Er sollte aber bereits mehrere Jahre in einer aniehnlichen Handlung serpirt haben; man würde khm annehmliche Bedingnisse machen.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a10,"4. Vergangene Woche ist einem armen Mann ein grüner Zwilchrock mit Tuch und Oehr- linger gefüttert, worinnen sich ein Naseuch und ein Schlussel befand, entwendet wor- den; sollte er verkauft worden seyn, oder wer davon Nachricht geben kann, ist ersuch es gegen ein Trinkgeld im Brths. anzu zeigen.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a11,"5. Am Neujahrstag hat eine Tochter ein grün, roth und gelb seiden Halstuch von der Schneidergaß bis an das Spitthalgäß. lein veeloren; man bittet den ehrlichen Finder es gegen Erkenntlichkeit ins Brchts. zu liefern.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a12,"6. Donnerstag den 29ten Dechr. ist ein weis Rastuch mit einem rothen Bördlein B. 6. bezeichnet, vom Spahlenberg bis in die Spahlenvorstadt verloren worden, man bittet den Finder um gutige Rückgabe in àn. N. 1431. an der Freyenstrasse.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a14,"7. Es hat ein Fuhrmann von Basel nach Bruck ein Pack Nägel L. P. gezeichnet ver loren wer solches gefunden ist ersucht, es beym Wirth im Crenzacher-Horn gegen zwey Rthlr. Trinkgeld abzugeben.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a15,"8. Verflossene Woche, ist ein neuer schöner grün seibener Geldseckel mit etwas Mün in der Gegend der Freyenstrasse oder Streit- gaß verloren worden, man ersucht den inder ihn gegen Erkenntlichkeit ins Bericht- Funs zu liefern.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a16,"9. Donnerftag den 29ten ist ein seidener Geldseckel, worion sich etwas Münz und ein Wahrzeichen befand von der Freyen- strasse bis auf den Markt verloren worden. man bittet den ehrlichen Finder um gütige Rückgabe, hauptsächlich wegen dem Wahr- zeichen.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a17,"10. Vor ohngefähr 3 Wochen ist eine grosse goldene Epingle in Form einer Leyer mit einem rothen Stein besetzt vom Münster- platz bis in die Gegend von St. Glsbethen verloren worden; der ehrliche Finder hat für die Rückgabe eine Belohnung zu er- warten.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a18,"11. Dienstag den zten hat ein armer Mann einen Geloseckel, worinn 5 Rthlr. sich be- fanden von der Tiefe den St. Albangraben  hinauf verloren, der rebliche Finder wird durchs Brchts. um gütige Rückgabe ersucht.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a19,"12. Berflossenen Montag den 2ten Jenner Morgens haben sich in einem hiesigen Hause 7 Stück sage7 irrgeloffene Schaafe zu- geb ungen, weßen man aus Mitleiden und angesehener Hüngersnolh vermittelst Man- gel Platzes aufgenommen hat, blos in der Rösicht solche dem Eigenthümer wiederum zu verschaffen; wer nun seibige rechtmässig beschreiben kans beliebe sich im Brchths zu erkündigen, wo er seldige gegen das Ein cbeibgeld und eine Belohnung deßje- nigen der bis habin für ihren Unterhait gesorgt hat wieberum abholen kann.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a2,"23. In der Mitte der Stabt an der gangbarsten Strasse, wünschte man einig Kostgänger an eine honette bürgerliche Kost um bll. Prs. zu haben, auch wäre zugleich ein artiges Logis für ein oder 2 Herrer zu begeben.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a20,"13. Es sind bey Münchesstein. verwichenes Frubsahe eins Parthey grosse Pappeindaumne und dieler Tagen eine Parkhey grosse Ae- 11 Calebaume ausgegvaben und gestohlen wor- den; auf die Entbeckung des Diebes ißt eine Belohnung von einer neuen Louis- d'ors gesetzt","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a21,"14. Wer gestickte Zeug samt Bändel zu Hau- ben verloren hat, kann es gegen Erlag des Einschreibgelds wieder von einem ehrlichen Finder beziehen.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a22,"15. Sonntag den 18. ist ein blaues Kinder- 1. Pelzhandschühlein vom Gerbergäßlein bis an Blumenplatz verleren worden, man bittet durchs Brths. wo der Camarad ist um gütige Rückgabe.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a23,"16. Sonntag den 11ten ist ein goldener Oh- renring verloren worden, der ehrliche Fin-  der ist ersucht ihn gegen ein Trinkgeld ins Brths. abzugeben, wo der Camarad zu sehen ist.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a25,"17. Derjenige, so letzten Montag bey der Mahlzeit zum Schlüssel ein noch neuer Brennerischer Huth mit gemödeltem Band statt des seinigen aus Versehen nach Haus genommen, ist höflich ersucht solchen im Brths. wieder austauschen zu lassen.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a26,"28. Freytag den 23. ist ein golden Petschaft M. von der Eschenvorstadt bis auf den Markt verloren worden, sollte es gefunden worden. seyn, so ersucht man solches gegen eine billige Belohnung ins Brchth. zu liefern.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a27,"19. Den 27. dieses Morgens ist in dem St. Johannsgraben beym Haus No. 91. ein kleines Hündchen gefunden worden, ein recht artiges Thier, das vermuthlich der Eigenthumer ungern verloren; daher sey es ihm hiermit wieder angeboten.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a28,"20. In der St. Johannvorstadt ist ein weisser Weiberrock gefunden worden.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a29,"21. Im Brchth. sind einige zu verschiedenen malen gefundene Schlussel gegen Vorwei- sung des Camarads abzuholen.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a3,"24. Ein junger Mensch aus Sachsen von recht schaffenen Eltern, 15 Jahr alt, so eine saubere Handschrift führt, einen guten As- fang in der Rechenkunst besitzt, wünschte in ein Handlungshaus ohne Lehrgeld hier unterzukommen, würde sich zu allen Ge- schäften willig zeigen, und vor dessen Treue und Redlichkeit man bürgt.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a30,"Allerhand Nachrichten.","1804-01-05","1",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a31,"t. Amerikanische Brief- und Paquet-Post. Bey Christoph Winkelblech zu St. Johann, No. 102. wird auf den 15ten jeden Monats ein Felleisen mit Briefen, kleinen Päckchen u. Bestellungen aller Aet, nachdem Rördlichen Theil von Amerika gesendet. – Alles wird nicht nur pünktlich, sondern auch schnell be- fördert, und kommt eben so mit Autwort zurück. Diese gemeinnützige Anstalt, er- laubt mir die Briefe von ganz armen Leuten ohnentgeldlich abzunehmen. Für einen si weiten Weg aber, müssen die Briefe nume rirt, die Adressen, und der Name des Auf gebers eingeschrieben werden, für welche Mühe 4 Kreuzer per Brief aparte bezahlt wird, Todten-Scheine, Vermählungs Scheine, und andere Aufträge, werder durch eben diese Einrichtung besorgt Da es sich auch befindet; daß Leute, ihre Gebamu- ken, Briefe, oder Begehren nach diesen ent- fernten Gegenden, nicht wohl zu Papier bringen können, und die Deutlicht eit, in solchen Sachen nothwendig wird; so ist da- für gesorgt, daß solche Leute ihre Briefe bey mir können schreiben lassen. Verschwie- genheit, und Sicherbeit, sind über dieses meine Pflicht, und eine mäßige Zahlung mein Lohn. Diese gemeinnützige Anstalt ist übrigens so beschaffen, daß sie die Genehmi- gung der hoblöblichen Post-Aemter, durch welche die Beförderung auf dem festen Land geschieht, bereits erhalten hat - dero In- teresse mit dem Nutzen eines jeden Landes befördert, Handlung, und Freundschaff mit allen Theilen der Welt verbindet. Poste pour l'Amérique. Hlpart tous les 1gme. du mois, de che Thristophe Winckelblech, rue St. Jean ln No. 102. une malle ghargee de leteres, E se petits paguets pohr l'amériags srtaeg mianale - le tout panvient à destinatior anae fürête, & eélérite. Cet arangement ugile aux deux mondes, me permet d'accep- en les lettres des vruis paurres sans fraix, Lependont, une si longus voie demandant Penrégistrement des adiesses, & des noms des personnes' qui les ertent l'on paye Rour ce controlle, Fmrpar pièce. Les certi- cats de vie & de murr, de même que g'autre. demendes, frurent d'obfenir per E möme caftal. Lsa per'oies dui ne saven; oint éerire, Feurent j ire eStire mais feulement pour ces Fuyi-a, leur lettres chez Rzi, contre un miadigue loaoiuise. Du reste les lSuabies offices des postes Europe- ennes par lesqueis l'achzininement se fait zusqu'au port de mer ayim aècédés à cet urtangement, y trouveat de même leurs Eitérets réspectifs, tout en facilitant les Faisons des deux hemisphères.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a4,"25. Un jeune homme de Nancy, instruit, in telligent, actif & vigilant dans les affaires, capable de supléer au besoin & daps l'ab sence, son Chef de maison, pour le repre senter dignement, désireroit trouver une place dans une maison de commerce de cette ville pour les ecritures quelconques ainsi que la correspondance.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a5,"26. Auf das Bruck-Guth bey Möuchenstein wird ein fleßiger und mit guten Zeugnissen versehener Gartner gesucht, welcher ange- nehme Bedingnisse zu erwarten hat, mützte aber Anfang künftigen Merzens eintretten.","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a6,"Verlorne und gefundene Sachen.","1804-01-05","1",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a7,"71. Letzten Mittwoch den 28 Dec ist von der Post bis ins Schafgäßl. ein äschfarb baumw. Handschuh verloren gegangen, man bittet den","1804-01-05","",""
8a69dfec-3013-540d-98b0-f96a0bb2c576/a8,"ehrl. Finder ihn bey J. Holdeneker abzugebeu. 2. Freytag den 30. Christmonat ist ein schwar- zer atlassener Schlupfer, in welchem einige Papiere sich befanden, verloren gegangen; der ehrliche Finder ist um gütige Ruckgabe ersucht gegen Erkenntlichkeit","1804-01-05","",""
