id,ad_content
a2689619-0b96-54ad-9635-a11d2d04954f/a2,"26. Man wünscht ein so viel als neues achtzehnsäumiges Faß gegen einige ebenfalls in gutem Stand sich befindende kleinere zu vertauschen; ist sich bey Hrn. Anstein, Küfermeister, in der St. Alban-Vorstadt elden."
a2689619-0b96-54ad-9635-a11d2d04954f/a3,"26. Unterzeichneter thut E. E. Publikum zu wissen, daß er nun wieder frey ist, und rekommandirt sich frischerdings als Krankenwärter. Joh. Salathe, No. 108 im stillen Wind, kl. Basel."
a2689619-0b96-54ad-9635-a11d2d04954f/a4,"27. Mr. Martenot, dentiste de Strasbourg, previent l'honorable public de Basle et environs, que son arrivée dans cette ville est fixée sans remise poun le 6. Septembre premier, oü il logera dans l'appartement No. 21 de la Cigo"
a2689619-0b96-54ad-9635-a11d2d04954f/a5,"28. Herr Martenot, Zahnarzt von Straßburg, macht dem E. Publikum in und um Basel die Anzeige, daß seine Ankunft dahier unabänderlich auf den 5. September nächstkünftig festgesetzt ist, woselbst er das Zimmer No. 21 im Storchen bewohnen wird."
a2689619-0b96-54ad-9635-a11d2d04954f/a6,"29. L r dun Domaine patrimonial. Le 15 Septembre 1834, à deux heures apres-midi, dans la grande salle de l'Hötel-de-ville à Thann, il sera procédé à la vente par adjudication volontaire d'un. Domaine patrimonial, situé à Rammerschmatt, canton de Thann. Cette propriété se compose du détail suivant: 1. Une grande Maison de fermier, avec une vaste cour, granges, écuries, remises, hangars, fontaines; deux vergers et un jardin clos de murs. Les bätimens sont en très-bon état. 2°. 39 hectares 41 ares 10 centiares des champs, 27 hectares 51 ares 8 centiares de prés et 12 hectares 55 ares 40 centiares de paturages, ensemble 79 hectares 47 ares 58 centiares. Les champs, le paturage et la plus grande partie des prés sont situés autour de la ferme. Tous les prés peuvent étres arrosés dans toutes les Saisons. J°. 145 hectares 16 ares 48 centiares de forêts, de sapin, de chene, de hétres et de bois mélé, divisées en 30 coupes réglées. Ces forêts sont à une très petite distance de la ferme, la Surveillance et l'exploitation en sont faciles et peu couteuses. Elles seront mises en vente par lots sous la réserve du bloc. 1) Lot au canton dit Pfaffenacker, contenant 4 hectares 49 ares 54 centiares. 2) Lot au canton dit Drenckenvald, contenant 87 ares 9o centiares. 3) Lot au canton dit Bourbachmatt, contenant 1 hectare 63 ares 24 centiares. 4) Lot au canton dit Hovetschkopf; contenant 10 hectares 82 ares 70 centiares. 5) Lot au canton dit Spenplatz, contenant 8o ares 6o centiares. 6) Lot au canton dit Kaschelbach, contenant 2 hectares 6s ares 12 centiares. 7) Lot au canton dit Kaschelbach, contenant 2 hectares 1 are 78 centiares. 8) Lot au canton dit Kaschelbach, contenant 60 ares. 9) Lot au canton dit Kaschelbach, contenant 9 hectares 72 ares 30 centiares. Ce lot est une forét de sapins de l'age de 80 à 90 ans. 10) Lot au eanton dit Kaschelbach, contenant 7 hectares 66 ares 30 centiares. 11) Lot au canton dit Kaschelbach, contenant 7 hectares 28 ares 43 centiares. 12) Lot au canton dit Raschelbach, contenant 4 hectares 72 ares. 13) Lot au canton dit Mittlerchohburg, contenant 7 hectares 9i ares 17 centiares. 14 Lot au canton dit Mittlerehohburg, contenant 8 hectares 5s ares 10 centiares. 15) Lot au canton dit Oberehohburg, contenant 5 hectares 81 ares 24 centiares. 16) Lot au canton dit Kuppelthann, contenant 4 hectares 69 ares 8o centiares. 17) Lot au canton dit Raschelbach, contenant 12 hectares 8o ares 26 centiares. 18) Lot au canton dit Raschelbach, contenant 11 hectares 9i ares 97 centiares. 19) Lot au canton dit Kaschelbach, contenant 7 heétares 8s ares 59 centiares. 20) Lot au canton dit Raschelbach, contenant 21 ares 95 centiares. (21) Lot au canton dit Kaschelbach, contenant 16 hectares 78 ares 24 centiares. 22) Lot au canton dit Ehneweeg, contenant 10 hectares 52 ares 3 centiares. 23) Lot au canton dit Ortzwillerergrund contenant 1 hectare 57ares 8o centiares. 24 Lot au canton dit Schwilguéwald, contenant 2 hectares 16 ares 35 centiares. 25) Lot au canton dit Ballonwald, contenant 5à ares 4 centiares. 26) Lot au canton dit Pfentzenvald, eontenant 47 ares. Total 145 hectares 16 ares 48 centiares. On pourra traiter de gré à gré, avant l'adudication, à des conditions très avantageuses. S'adresser pour voir la propriété à M. Gaspard Rolb à Rammerschmatt; et pour voir les plans, les titres de propriété et le cahier des charges à Me Wituetnt, Notaire à Thann."
a2689619-0b96-54ad-9635-a11d2d04954f/a7,30. Es wird ein Mithalter zum KantonsBlatt gesucht; in No. 1591 zu erfragen.
a2689619-0b96-54ad-9635-a11d2d04954f/a8,"4. Amtliche Versteigerung. Heute Donnerstags d. 4. Sept. 1834, Morgens um 10 Uhr, wird in dem Gerichtssaale des Bezirks Basel, unter gewöhnlichen vor der Gant zu eröffnenden Bedingnissen gerichtlich versteigert werden: Die in die Fallimentsmasse von Andreas Hesse, dem Schneider und Bürger allhier, gehörige Wohnbehausung sammt Hofstatt und aller Zugehörde und Gerechtigkeit, mit No. 236 bezeichnet, zu St. Peter. Wegen der Besichtigung beliebe man sich in der Behausung selbst anzumelden. Gerichtschreiberey Basel."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a0,"24. In der Aeschen-Vorstadt: Ein schönes helles Losament von Stube und Alekoven, ablaufendem Wasserstein und was der Augenschein weiter zeigen wird, sogleich oder auf Herbstfronfasten zu beziehen."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a1,"25. In No. 1009 AeschenVorstadt: Ein Losament zwey Stegen hoch, auf HerbstFronfasten."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a10,"34. In No. 166 an der Rebgasse: Ein sehr guter Keller ohne Faß, zu circa 120 Saum."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a11,"35. In No. 291 an der Webergasse in kl. Basel: Ein schönes Losament eine Stege hoch, von Stube, Kammer und Küche, an wenig und stille Leute, sogleich oder auf Herbstfronfasten zu beziehen."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a12,"36. In No. 467 am obern Spahlenberg: Ein helles Losament ebnen Fußes, auf Herbstfronfasten."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a13,"37. In No. 117: Ein helles Losament an wenig und stille Leute, sogleich oder auf Herbstfronfasten zu beziehen; das Nähere ist in No. 371 kl. Basel zu erfragen."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a14,"38. Ein Losament in No. 108, kl. Stadt."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a15,"1. Ein Losament ebnen Fußes oder eine Treppe hoch, wo möglich in Mitte der Stadt, für zwey stille Leute ohne Kinder; zu erfragen in No. 483."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a16,"2. Einige kleine Geldbegehren auf sehr gute Versicherung, in hiesige Stadt."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a17,"3. Man wünscht ein sauber möblirtes Zimmer mit Kabinet oder kleiner Küche, in einer gangbaren Straße; die Adressen im Berich hat"
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a18,"4. 3 à 4 Zimmer nebst Küche, in einer angenehmen Gegend der Stadt, wo möglich in der Nähe des P"
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a19,"6. Es wünscht Jemand einen Saal oder geräumiges Zimmer, um Unterricht zu ertheilen, in der vordern oder hintern Steinen-Vorstadt, wo möglich ebnen Fußes zu haben. Den Bericht kann man in No. 1434 an de"
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a2,"26. In Mitte der St. Johann-Vorstadt: Eine schöne tapezirte Stube nebst Küche und Holzkammer, an eine oder zwey honnete Personen, auf Herbstfronfasten."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a20,"6. Logis-Gesuch. Eine Schweizerfamilie wünscht eine angenehme Wohnung von 5 bis 7 Zimmern auf dem Münsterplatze oder dessen nahen Umgebung zu miethen. Am liebsten würde man es möblirt, jedoch ohne Betten nehmen. Anerbietungen bittet man im Berichthaus abzugeben."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a21,"7. In Canton Schwy; werden 26500 Ldr. à fl. 10 auf doppelte erste Hypothek à 4 1/2 6 Zins verlangt. Nähere Auskunft ertheilt Daniel Bernoulli, Notar."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a22,8. Eine ehrbare Person sucht ein kleines Losament in der Gegend des St. JohannQuartiers sogleich zu beziehen.
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a23,"9. Eine hiesige Wittfrau sucht, um haldigst einziehen zu können, ein sauberes Losament von Stube, Kammer, Küche, auch etwas Platz im Keller und zu Holz; sollte aber vorzugsweise in der MünsterGemeinde gelegen seyn."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a24,10. Fr. 200 à 400 auf solide hiesige Hypothek à 4 % jährlic s.
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a25,11. 5000 und 3200 Fr. auf erste Hypothek in hiesige Stadt; in No. 540 im ersten Stock anzumelden.
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a26,"1. Amts-Notar Scholer von Laufen, Amts-Bezirks Dellsberg, hätte einen Jüngling von guter Aufführung, welcher der französischen, hauptsächlich aber der teutschen Sprache mächtig und im Notariatsfache erfahren wäre, in seiner Schreibstube vonnöthen. Die Liebhaber sollen sich binnen 14 Tagen zu diesem Ende bey ihm anmelden. Laufen, den 26. August 1834"
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a27,"2. Ein junger Mensch von 18 Jahren, aus dem Elsaß, deutsch und französisch sprechend, sucht einen Platz in einem Büreau, oder als Commis in einem DétailGeschäfte."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a28,3. Ein Knabe von rechtschaffenen Eltern wünscht als Lehrling in ein Comptoir oder Fergstube unterzukommen.
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a29,"4. Ein verdienstloser Landschullehrer von mittlerm Alter anerbietet sich E. E. Publikum für Krankenwärter, es ist sich in No. 809"
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a3,"27. An der Streitgasse: Ein schönes Losament von Stube und Alekoven, Küche und Kammer, an rechtschaffene Leute, auf Herbstfronfasten."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a30,"5. Eine Person offerirt sich, aller Arten Commissionen zu machen."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a31,"6. Es wird ein Lehrling, um die Schreiner-Profession zu erlernen, gesucht. Man würde billige Bedingnisse machen."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a32,"7. Ein Mädchen sucht einen Platz zur Besorgung in einer kleinen Haushaltung, oder als Kindsmagd; sie kann kochen, nähen, stricken und spinnen, und könnte sogleich eintreten."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a33,"8. Eine rechtschaffene Person, welche durch einen Todesfall vakant geworden, wird von ihrer Herrschaft als Vorgängerin oder zu Kindern empfohlen."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a34,"9. Eine Magd welche gut nähen, spinnen, stricken und kochen kann, wünscht je eber je lieber einen Platz zu erhalten; ihrer Treue kann man versichert seyn."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a35,"10. Eine an Reinlichkeit und Ordnung gewohnte Magd, welche im Kochen und Spinnen nicht unerfahren ist, und gute Zeugnisse ihres Wohlverhaltens aufzuweisen hat, wird gesucht und könnte sogleich eintreten."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a36,"11. Ein Mensch von 17 Jahren, aus Freyburg im Breisgau, welcher im Schreiben und Rechnen sehr gut unterrichtet und mit den besten Zeugnissen empfohlen ist, wünscht als Lehrling in einem hiesigen Handlungshaus einen Platz zu erhalten."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a37,"12. Eine Frau, welche schon einige Kinder gehabt und erzogen, auch Kranken gewartet und solche verpflegt hat, und deshalb in diesem Fach gut erfahren ist, wünscht einen Platz als Vorgängerin, oder eine Anstellung, um Kranken zu wachen; da sie keinen Verdienst hat, so wünscht sie baldige Aufnahme zu finden, auf ihre Treue und Pünktlichkeit könnte man sich verlassen."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a38,"13. In No. 1742 hinter der großen Metzg sind fortwährend verschiedene Dienstboten zu erfragen, als Knechte und Bediener, zu allerhand ehrlichen Geschäften brauchbar, theils deutsch und französisch sprechend; sehr gute Köchinnen; StubenKellerund Kinds-Mägde, wie auch Ladenjungfern, die gut französisch sprechen, sowohl für vornehme als für gemeine Herrschaften zu Stadt und Land; alle sind mit guten Zeugnissen versehen Cohne diese werden keine angenommen), für sogleich einzutreten. Um geneigten Zuspruch bittet Wittib Weinmann geb. Scherb."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a39,"14. Unterzeichneter, der über ein Jahr bey einem nun verstorbenen Herrn Krankenwärterdienste versehen hat, wünscht in gleicher Eigenschaft, oder, da er gut mit Pferden umgehen kann, als Kutscher wieder eine Anstellung zu finden. Man kann ihn erfragen in No. 593 an der Schneidergasse. Jakob Unger."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a4,"28. Im Kronengäßlein: Ein Losament sammt Küche mit ablaufendem Wasserstein , Kammer, Platz zu Holz und Keller, auf Herbstfronfasten."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a5,"Auf den 1. November dieses Jahrs, 29. wird die wohleingerichtete Bäckerey in der St. Alban-Vorstadt No. 1274 vakant. Die nähern Bedingungen kann man im Hause erfahren. elb"
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a6,"30. An der Freyenstraße, ebnen Fußes: Ein großes heizbares Zimmer und was der Augenschein zeigen wird, auf künftigen Fronfastenmarkt oder Messe zu beziehen."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a7,"31. Ein helles Stüblein mit ablaufendem Wasserstein, für eine stille Person, auf künftige Fronfasten."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a8,"32. Der Eckladen am Fischmarktgäßlein, in No. 1547 auf der Eisengasse, ist nebst ganzer 2ter Etage sogleich zu beziehen."
cad8d7d7-1186-57b6-812f-b34fa6cb3039/a9,"33. In No. 292 an der Webergasse in kl. Basel: Ein Losament, auf Herbstfronfasten."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a1,"16. Prof. de Wette's Bibel, in Halbfrzbd. ganz neu. Dessen N. Testament, in Rück u. Eck Leder, ganz neu. Ein R. Testament, Stuttgarter Ausgabe, in Rück u. Eck Leder, ebenfalls ganz neu. Um bill. Preis in Commission in No. 1104 te epp hol"
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a10,"25. Ein Kuppel junger Dachshunde von sehr guter Art, schön gezeichnet, wünscht man an einen guten Meister billig zu verkaufen. Auch ist allda ein alter, gut eingejagter Dachshund zu haben."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a11,"Zwey ganz neue Kindersessel, ein Tisch, 26. ein Nachttisch, ein Mehlkasten, kommodeförmig, eichfarb angestrichen, um billigen Preis; in No. 396 kl. Basel."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a12,"27. Zwey halbalte 16säumige und ein neues 61/2säumiges Faß, auch Pièces und etwas dürres eichenes Taugenund Bodenholz, in No. 672 an der Gerbergasse."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a13,"28. Ein noch schönes schwarzes Mannskleid für eine mittelgroße Person, um billigen Preis."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a14,"129. Eine Grube voll Kühbau, bey Friedrich Jenny No. 330 in der Fröschgasse."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a15,"30. In allen Buchhandlungen in Basel ist zu haben: Basel seit dem dritten August 1833. oder Fortsetzung d. übersichtlichen Darstellung des gegen den Stand Basel beobachteten Verfahrens der Eidgenossenschaft. gr. 8. broch. 10 Btz. Kurze Dürdigung des Sschokke'schen Nachtrags zu des Schweizerlands Geschichte für das Schweizervolk, mit besonderer Rücksicht auf Basel, geheftet, gr. 8. 2 Btz. Man erlaubt sich, E. E. Publikum au diese beyden Schriften aufmerksam zu machen, die für jeden Baseler und für jeden Freund der Wahrheit gewiß nicht ohne Interesse sind."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a16,"31. Runde Fässer, welche gut im Stand sind, 14 13, 10 1/2, 8 1/2, 8 Saum haltend; zu erfragen bey Küfermeister Anstein, No. 1336. St. Alban-Vorstadt."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a17,"32. 2u. 1thürige gemalte tannene Kästen, ein runder und 4 lange gemalte WirthsTische, ein kleiner Gläserkasten, ein Käszuber, in Eisen gebunden; eine grün angestrichene 2schläfrige Bettlade, ein Kinderbettlädlein, eine große Waage mit hölzernem Ghängel, eine kleinere mit dito von Eisen, ein Bernerwägeleinsitz, eine alte eichene Kommode; aus Mange Platzes. In No. 1713. obere Hutgasse."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a18,33. In No. 137 auf dem Fischmarkt ist eine Parthie große u. kleine Packkisten sammthaft oder theilweise um billigen Preis zu haben.
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a19,"34. Mitten in der Stadt: Ein gut eingerichtetes Haus mit Wirthsschild und was immer zu einer Wirthschaft gehört, mit 50 Saum Faß; alles in gutem Stand."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a2,"17 In No. 1754 an der Schneidergasse ist ein gutes, weingrünes, ovales Faß von 9 Saum und 18 Maas, welches noch mit neuem Wein angefüllt ist, gegen 2 von 4 à 5 Saum zu vertauschen, oder zu 75 Btz. per Saum zu verkaufen."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a20,"35. 8 ovale Stücklein Faß, stark in Eisen gebunden, 4 à 5. Saum haltend; 12 kleine runde dito von 1 1/2, 1, 1/2 Saum, worunter sich auch Ohmen haltende befinden."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a21,"36. Bey J. C. Meily, in No. 972 im Sternengäßlein, sind von jetzt an MostTrauben, zu 1 Batzen das Pfund, und süßer Wein, zu Senf brauchbar, zu 3 Batzen die Maas, zu haben."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a22,"37. Bey sämmtlichen Herren Buchbindern sind die christlichen Gebete auf den kommenden eidgenössischen Dank-, Bußund Bettag, welcher den 21. September abgehalten wird, vorräthig zu haben, und zwar dieses Mal unter veränderter Gestalt, indem es 4 Gebete enthält, statt daß deren immer 2 waren."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a23,"38. Caillat, Vater, Gärtner, zu St. Elisabethen, hat die Ehre, ein E. Publikum zu benachrichtigen, daß man bey ihm unter Zusicherung guter Bedienung folgende Pflanzen haben kann, als: Förgenkraut-Setzlinge, das 100 à 4 Btz. Englische Zuckerhut-Setzlinge, das 100 à 4 Btz. Frühkohl-Setzlinge, das 100 à 3 Btz. Winter-Salat-Setzlinge, das 100 à 2 Btz. Ferners aller Sorten Obst-Bäume, bester Qualitäten; Bäume u. Gesträche, dienlich zu Anlagen, einzeln oder in ganzen Parthien: Rosenstöcke, niedere und hochstämmige. Alles zu äußerst biligsten Preisen."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a24,"39. Ein neues ovales Faß, 7 Saum haltend; in No. 1058 in der Tiefe."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a25,"40. In der Mineralwasser-Handlung von Emanuel Ramsperger, No. 1442 an der Freyenstraße, ist wieder frische Zufuhr von dem so heilkräftigen Adelheids-Quellwasser directe von der Hauptquelle angelangt und nebst allen bekannten ächtführenden Mineralwassern billigst zu haben, womit er sich E. E. Publikum zu geneigtem Zuspruch höflichst empfiehlt."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a26,"41. Zwey so viel als neue in Eisen gebundene eichene Bokten, circa 22 Saum haltend; in No. 39 vor dem Riehenthor zu erfragen."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a27,"42. Ein kupferner Kugelkessel, circa 8 Saum haltend, noch in gutem Stand und um billigen Preis."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a28,"43. Einem verehrlichen Publikum dienet zur Nachricht, daß ich wieder eine Parthie Lingerie-Waaren in schöner Auswahl erhalten habe. E. Gengenbach-Mieg, i-"
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a29,"44. Schöne Trauben, frisch ab den Landern, das à 2 Btz., in No. 274 in der Lottergasse."
d6bd53cf-a41e-51a6-80f8-5edd69c0b953/a3,18. In No. 310 auf dem St. Petersplatz sind von den bekannten schönen Berner Schindeln um billigen Preis zu haben. Auch nähme man noch an bürgerliche Kost etliche Kostgänger an.
